Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-13 00:00:00-05:00,123.60312561356903,124.48434827840984,123.20691388108682,123.58946228027344,2500597,0.0,0.0
2020-01-14 00:00:00-05:00,123.58948860138163,124.70296323629655,123.10447756572925,123.89688873291016,3481795,0.0,0.0
2020-01-15 00:00:00-05:00,123.931033367344,124.23160179752857,122.40085208048608,122.81071472167969,2968711,0.0,0.0
2020-01-16 00:00:00-05:00,123.42549219098319,123.78071385866107,122.7492071826239,123.65092468261719,2571280,0.0,0.0
2020-01-17 00:00:00-05:00,123.6441029652063,124.42968221661665,123.4391654532816,123.88318634033203,4413360,0.0,0.0
2020-01-21 00:00:00-05:00,124.2247152478035,124.2657052337774,122.02508139890081,122.54425048828125,4027769,0.0,0.0
2020-01-22 00:00:00-05:00,122.62624320930976,123.35033737076006,121.51275660716423,121.61521911621094,2894559,0.0,0.0
2020-01-23 00:00:00-05:00,120.95944807917601,121.89532400338821,120.4949321833964,121.41714477539062,2820646,0.0,0.0
2020-01-24 00:00:00-05:00,121.92949167698679,122.83119687320472,121.27370154644832,121.69722747802734,3161148,0.0,0.0
2020-01-27 00:00:00-05:00,122.86533639606938,123.36401058426027,119.91426879390052,119.97575378417969,5216234,0.0,0.0
2020-01-28 00:00:00-05:00,117.42774465902322,117.72831305050009,112.74840219209543,113.11044311523438,10669157,0.0,0.0
2020-01-29 00:00:00-05:00,113.63642896674342,113.71840895348281,110.34381549690494,110.66487884521484,6391304,0.0,0.0
2020-01-30 00:00:00-05:00,109.9817683874868,111.10207433727429,108.4515874138623,111.01327514648438,5211092,0.0,0.0
2020-01-31 00:00:00-05:00,110.66490019516023,111.10892114269863,108.08954877972855,108.38328552246094,6865399,0.0,0.0
2020-02-03 00:00:00-05:00,109.31915705962702,109.51043125785,106.82577328267408,106.96923828125,4694898,0.0,0.0
2020-02-04 00:00:00-05:00,109.14154068093008,109.27132987320664,107.24930626063448,107.41325378417969,5219224,0.0,0.0
2020-02-05 00:00:00-05:00,108.69751208825367,110.89032745361328,108.410607026067,110.89032745361328,3729367,0.0,0.0
2020-02-06 00:00:00-05:00,112.3658417549468,112.71423177434059,110.98594500884151,111.2728500366211,4082905,0.0,0.0
2020-02-07 00:00:00-05:00,110.26184644185956,110.61023648695638,109.04589711714017,109.35330963134766,3272495,0.0,0.0
2020-02-10 00:00:00-05:00,109.44213594264835,110.15941120927977,108.52675477254711,109.4011459350586,3294741,0.0,0.0
2020-02-11 00:00:00-05:00,109.98178079342169,111.02011933549248,109.31232732110566,110.97229766845703,2721020,0.0,0.0
2020-02-12 00:00:00-05:00,112.19505380939098,112.74154962584186,111.73736964055276,111.89448547363281,3272734,0.0,0.0
2020-02-13 00:00:00-05:00,111.50159910425248,111.57741536969367,109.59912282475541,110.12299346923828,4083024,1.229097,0.0
2020-02-14 00:00:00-05:00,110.1850198420139,111.07422246646992,109.47504902812064,110.984619140625,2671266,0.0,0.0
2020-02-18 00:00:00-05:00,110.5365780878758,110.65376813197537,108.93740445689659,109.51641082763672,2964764,0.0,0.0
2020-02-19 00:00:00-05:00,109.65428446553064,110.61240996391065,109.15797530641655,109.83350372314453,2746494,0.0,0.0
2020-02-20 00:00:00-05:00,109.59915058799399,111.24657920420411,109.25449909193463,109.29586029052734,3917020,0.0,0.0
2020-02-21 00:00:00-05:00,109.13729560582446,109.31650226481548,107.61392578946811,108.1722640991211,4228219,0.0,0.0
2020-02-24 00:00:00-05:00,106.46279863505387,106.64201788112908,104.9256542696323,105.15312194824219,4348178,0.0,0.0
2020-02-25 00:00:00-05:00,105.67699097694405,105.76659430353422,100.6175038557113,101.22409057617188,6295026,0.0,0.0
2020-02-26 00:00:00-05:00,103.09900182587003,104.64993327564271,102.07883458970791,102.67852783203125,6161912,0.0,0.0
2020-02-27 00:00:00-05:00,104.24324280300515,107.13831222831048,102.70609846915538,103.50569152832031,9856954,0.0,0.0
2020-02-28 00:00:00-05:00,106.2146602580942,108.02752079622734,100.6381954245648,102.87153625488281,13753641,0.0,0.0
2020-03-02 00:00:00-05:00,104.31907256310862,105.75971384361337,102.27184448717254,105.47710418701172,9599455,0.0,0.0
2020-03-03 00:00:00-05:00,105.07730478876954,106.15262032048275,99.56288793670373,100.11432647705078,9922614,0.0,0.0
2020-03-04 00:00:00-05:00,101.34128602425544,106.15261915634348,100.63130254300421,106.13883209228516,6905465,0.0,0.0
2020-03-05 00:00:00-05:00,103.94685083042762,106.39387855076231,103.08522223731244,104.36732482910156,7040852,0.0,0.0
2020-03-06 00:00:00-05:00,103.1127877288415,106.66269870963781,101.92718832122712,105.9113540649414,8557500,0.0,0.0
2020-03-09 00:00:00-04:00,101.04488833718761,103.02318747019619,98.94941173295081,99.30095672607422,9800502,0.0,0.0
2020-03-10 00:00:00-04:00,102.71989466926604,105.72524828820154,99.86617989005872,105.67011260986328,6759433,0.0,0.0
2020-03-11 00:00:00-04:00,103.20929117130021,103.20929117130021,100.96216334215536,101.49292755126953,5678847,0.0,0.0
2020-03-12 00:00:00-04:00,96.47481747148183,97.68109760236467,89.84372351787462,92.07706451416016,9826097,0.0,0.0
2020-03-13 00:00:00-04:00,97.19857283381468,97.6673015518822,90.2986569065058,97.66040802001953,7870039,0.0,0.0
2020-03-16 00:00:00-04:00,89.51283107583909,93.40049285912762,88.23762230918261,90.2365951538086,8899197,0.0,0.0
2020-03-17 00:00:00-04:00,90.94661106151992,94.2759421089327,89.34053742182549,92.66986846923828,7816338,0.0,0.0
2020-03-18 00:00:00-04:00,88.54781369731154,96.0681024526847,88.49955898076351,94.4482421875,8205038,0.0,0.0
2020-03-19 00:00:00-04:00,94.92388272722913,96.62645940311855,91.62901331230486,94.78601837158203,7613377,0.0,0.0
2020-03-20 00:00:00-04:00,95.17202111891035,95.97850141321223,84.58433029168825,86.0870132446289,11468683,0.0,0.0
2020-03-23 00:00:00-04:00,88.34102996849981,88.50646214952879,78.60808025566011,81.24810791015625,9489423,0.0,0.0
2020-03-24 00:00:00-04:00,84.29484260034774,91.98746601271759,83.40564598756265,91.4842758178711,11136793,0.0,0.0
2020-03-25 00:00:00-04:00,91.7806524051608,92.84218082802013,87.40358047839794,90.6708755493164,9260030,0.0,0.0
2020-03-26 00:00:00-04:00,90.8432069215531,94.00710550196624,90.02983301394602,93.86924743652344,8033532,0.0,0.0
2020-03-27 00:00:00-04:00,91.56005704591132,94.4827000079187,90.23659358983129,91.84266662597656,5097711,0.0,0.0
2020-03-30 00:00:00-04:00,91.16027739077484,95.13066233770267,90.34001001260668,94.94454956054688,4627922,0.0,0.0
2020-03-31 00:00:00-04:00,93.53146945155976,96.11635479701017,93.52457592079446,94.09669494628906,4321985,0.0,0.0
2020-04-01 00:00:00-04:00,90.98795192318626,93.63487942144371,90.3055425982483,91.77375793457031,4518010,0.0,0.0
2020-04-02 00:00:00-04:00,91.23610251685042,95.26852279504692,91.05688327873338,95.06172943115234,4772399,0.0,0.0
2020-04-03 00:00:00-04:00,93.75206027489466,94.73776616310292,91.60832906778943,92.22180938720703,4291607,0.0,0.0
2020-04-06 00:00:00-04:00,95.02726909167896,97.36400660887116,94.36554033980823,96.98489379882812,6745081,0.0,0.0
2020-04-07 00:00:00-04:00,101.67214386403604,103.83655553901882,99.53530631539657,99.67316436767578,6573575,0.0,0.0
2020-04-08 00:00:00-04:00,100.45209067595661,103.20240888681423,99.19756210018906,102.69921875,3673036,0.0,0.0
2020-04-09 00:00:00-04:00,102.33388052698544,103.20929620919384,101.01042299521006,101.86515808105469,5721305,0.0,0.0
2020-04-13 00:00:00-04:00,101.67213407669753,102.41657880883577,100.15567048873217,100.91390228271484,3160191,0.0,0.0
2020-04-14 00:00:00-04:00,103.13345151908464,104.07090249954229,102.0512489745742,103.49188995361328,3968806,0.0,0.0
2020-04-15 00:00:00-04:00,102.14777191797944,102.39592650505833,99.87996957972722,100.05918884277344,3640504,0.0,0.0
2020-04-16 00:00:00-04:00,100.1350162072169,100.94839646229934,98.72883616508643,99.87997436523438,4987798,0.0,0.0
2020-04-17 00:00:00-04:00,101.63078325993347,102.36144095955292,99.81102310750637,100.95526123046875,6450148,0.0,0.0
2020-04-20 00:00:00-04:00,99.77656458111083,101.3412830915057,99.01833268731723,99.03211975097656,3460028,0.0,0.0
2020-04-21 00:00:00-04:00,98.05329827111062,98.4117367339407,96.84701836951153,97.62593078613281,2787996,0.0,0.0
2020-04-22 00:00:00-04:00,98.81842746690056,99.5904463823473,97.68108283295344,98.99075317382812,3288522,0.0,0.0
2020-04-23 00:00:00-04:00,99.65938626169577,101.72728854982631,99.17687048636634,99.487060546875,3092019,0.0,0.0
2020-04-24 00:00:00-04:00,100.06607736875138,101.56186061047609,99.47327763976439,101.32749938964844,2687532,0.0,0.0
2020-04-27 00:00:00-04:00,102.0167979444607,106.49037299493624,101.94097538475826,105.9113540649414,5555300,0.0,0.0
2020-04-28 00:00:00-04:00,110.30909718769712,112.4114605450881,106.97976082682256,108.64097595214844,9919744,0.0,0.0
2020-04-29 00:00:00-04:00,109.2820381578299,110.44006329075819,106.95908178165062,107.7104263305664,4768572,0.0,0.0
2020-04-30 00:00:00-04:00,106.36630673085871,106.80056151308047,104.60168831480755,104.7188720703125,4386689,0.0,0.0
2020-05-01 00:00:00-04:00,102.91288990045351,103.42297349159716,101.83068093485414,102.43037414550781,3499974,0.0,0.0
2020-05-04 00:00:00-04:00,102.38902176908951,102.40280883238744,100.67955171451929,102.29251861572266,2666841,0.0,0.0
2020-05-05 00:00:00-04:00,103.3195844419503,103.39540700410355,101.39642739100881,101.6239013671875,2713963,0.0,0.0
2020-05-06 00:00:00-04:00,101.8720595676224,102.13399493952542,100.63131174498295,100.77606964111328,2593646,0.0,0.0
2020-05-07 00:00:00-04:00,101.80997745879628,101.91337411802631,99.8799337419431,100.45894622802734,3349757,0.0,0.0
2020-05-08 00:00:00-04:00,101.38264882728835,102.83019003071188,100.90013928596017,102.36835479736328,2594961,0.0,0.0
2020-05-11 00:00:00-04:00,101.89271954229086,101.9892164005538,100.35556899557344,100.45207214355469,3629382,0.0,0.0
2020-05-12 00:00:00-04:00,101.01731241992549,101.47914131495683,97.5018690595079,97.55011749267578,3623880,0.0,0.0
2020-05-13 00:00:00-04:00,96.99179343462792,97.00557420972667,93.05586946642984,93.82788848876953,5747976,0.0,0.0
2020-05-14 00:00:00-04:00,93.05585669413303,93.84855620489864,90.3813677575245,93.73826599121094,7053649,0.0,0.0
2020-05-15 00:00:00-04:00,92.73188657309764,95.7234591103886,92.5044189022636,95.5993881225586,12095985,0.0,0.0
2020-05-18 00:00:00-04:00,98.68057226977457,103.20239567961112,98.23252416086763,102.8922119140625,7196452,0.0,0.0
2020-05-19 00:00:00-04:00,102.36144075491337,104.53274583527067,101.5825283384588,102.27872467041016,4855640,0.0,0.0
2020-05-20 00:00:00-04:00,103.30577681917272,104.38108582901745,102.58889995279776,103.17481231689453,4100845,0.0,0.0
2020-05-21 00:00:00-04:00,102.84762745142223,103.47415429400445,101.17689132190353,101.50408172607422,3335764,1.229097,0.0
2020-05-22 00:00:00-04:00,101.45537873469816,102.0819057645957,100.66177867710842,101.94268035888672,3183034,0.0,0.0
2020-05-26 00:00:00-04:00,104.72026352958909,106.49541580198658,103.86400643582253,105.86888885498047,5521095,0.0,0.0
2020-05-27 00:00:00-04:00,107.1985007619608,110.10139854900542,106.74601514722653,110.09443664550781,7243335,0.0,0.0
2020-05-28 00:00:00-04:00,110.48430038573558,111.29181783527673,107.29597660867117,109.1686019897461,8049917,0.0,0.0
2020-05-29 00:00:00-04:00,108.24969971346266,109.2034045118859,106.54415360928363,108.90406799316406,10324111,0.0,0.0
2020-06-01 00:00:00-04:00,108.5629468305851,109.67677531494584,107.82503577730124,108.30538177490234,2491746,0.0,0.0
2020-06-02 00:00:00-04:00,109.11985177528993,110.40771505658778,109.03630892918875,109.73941040039062,2791225,0.0,0.0
2020-06-03 00:00:00-04:00,110.92980707746547,112.53789252779478,110.35201987515721,112.2246322631836,4394463,0.0,0.0
2020-06-04 00:00:00-04:00,111.21523915914965,113.17835641592316,110.81147412012828,113.157470703125,3445317,0.0,0.0
2020-06-05 00:00:00-04:00,114.86299588415397,117.19505566363247,114.86299588415397,116.54068756103516,5414531,0.0,0.0
2020-06-08 00:00:00-04:00,116.3248601904579,118.02344997407775,115.05093373299424,116.16474914550781,3573170,0.0,0.0
2020-06-09 00:00:00-04:00,115.19715893433256,116.9235841912045,114.2225558349983,116.04644775390625,3781274,0.0,0.0
2020-06-10 00:00:00-04:00,116.18566295859742,116.49196131832075,114.03459983250885,114.09724426269531,3051355,0.0,0.0
2020-06-11 00:00:00-04:00,111.42408325377143,111.55634673023086,106.02899494176596,106.07772827148438,5999854,0.0,0.0
2020-06-12 00:00:00-04:00,108.79267644977892,109.58627003052248,105.62523862279595,107.81111145019531,3586565,0.0,0.0
2020-06-15 00:00:00-04:00,105.0335157178015,111.11776884707501,104.76202051665655,109.80207061767578,4896185,0.0,0.0
2020-06-16 00:00:00-04:00,113.36628506544552,113.7352405266467,109.21729565903674,111.1525650024414,4050493,0.0,0.0
2020-06-17 00:00:00-04:00,111.52154077220767,111.98795025894302,110.66529004367897,110.83932495117188,2050662,0.0,0.0
2020-06-18 00:00:00-04:00,110.038765752375,111.26397196802942,109.70461975757878,110.83235931396484,2160096,0.0,0.0
2020-06-19 00:00:00-04:00,112.3220806100981,112.83722335631086,108.92492578733352,110.09443664550781,7660619,0.0,0.0
2020-06-22 00:00:00-04:00,109.29389318077949,109.58626775115023,108.23575995899363,109.07808685302734,2416996,0.0,0.0
2020-06-23 00:00:00-04:00,109.96218462644087,110.45644171359554,108.76482602967336,109.87865447998047,2752953,0.0,0.0
2020-06-24 00:00:00-04:00,108.79963073709065,109.10592910090168,105.61130742011855,105.96633911132812,3639189,0.0,0.0
2020-06-25 00:00:00-04:00,105.84798848036495,107.93640698772299,104.49051263932135,107.67186737060547,2464597,0.0,0.0
2020-06-26 00:00:00-04:00,107.62315284018347,107.74845440053585,105.48600088958852,106.17517852783203,3380374,0.0,0.0
2020-06-29 00:00:00-04:00,107.13584681486599,108.95277663971198,106.84347226768307,108.29840850830078,2565540,0.0,0.0
2020-06-30 00:00:00-04:00,107.83895496498623,109.0920087801441,107.24028202605606,108.59078979492188,3518154,0.0,0.0
2020-07-01 00:00:00-04:00,108.83442277619456,109.85078435918157,108.11739760502648,108.200927734375,1944218,0.0,0.0
2020-07-02 00:00:00-04:00,109.72549918270887,110.6026356463942,108.91798176542935,109.32174682617188,2371429,0.0,0.0
2020-07-06 00:00:00-04:00,110.59565982491294,111.35445651843054,109.32869497340072,110.05963134765625,2511002,0.0,0.0
2020-07-07 00:00:00-04:00,108.6534502083766,109.36350093069808,107.68580902523333,107.77631378173828,1879753,0.0,0.0
2020-07-08 00:00:00-04:00,107.950345565608,108.31928837269405,107.11496788499267,107.60923767089844,1987752,0.0,0.0
2020-07-09 00:00:00-04:00,107.14978412948261,107.70669838343825,105.14490806028884,105.4303207397461,2619240,0.0,0.0
2020-07-10 00:00:00-04:00,105.59736839899828,106.68334902791327,105.11007330782948,106.40489196777344,2337582,0.0,0.0
2020-07-13 00:00:00-04:00,107.44911463462644,109.24514595819318,107.31683847057124,107.76237487792969,2652489,0.0,0.0
2020-07-14 00:00:00-04:00,107.76240477668713,110.84630015015568,107.14979522265112,110.365966796875,3825884,0.0,0.0
2020-07-15 00:00:00-04:00,111.36837152160356,112.34296174636623,110.8601906995798,110.91588592529297,4152871,0.0,0.0
2020-07-16 00:00:00-04:00,110.86021029211912,112.01579750047576,110.0178833753562,111.73038482666016,2154594,0.0,0.0
2020-07-17 00:00:00-04:00,111.9809896985576,112.46829760875099,111.04120880933901,111.26397705078125,3051833,0.0,0.0
2020-07-20 00:00:00-04:00,110.58172583592838,110.59564964217545,108.85530090332031,108.85530090332031,2140960,0.0,0.0
2020-07-21 00:00:00-04:00,109.29388537241528,111.12472631486595,109.28692346865598,109.85079956054688,3297611,0.0,0.0
2020-07-22 00:00:00-04:00,109.59322327530928,111.33357219611368,109.30781062581084,110.48428344726562,2271922,0.0,0.0
2020-07-23 00:00:00-04:00,110.68615614565893,111.13864174328681,110.24061974706248,110.8880386352539,3223340,0.0,0.0
2020-07-24 00:00:00-04:00,111.4170994265961,112.49610544290276,110.49122986514867,111.27091217041016,3019541,0.0,0.0
2020-07-27 00:00:00-04:00,111.05514861468042,113.73527898575962,110.9159232078022,113.63782501220703,3825406,0.0,0.0
2020-07-28 00:00:00-04:00,108.2287863423032,109.62802731283179,107.06623738668215,108.13133239746094,9255605,0.0,0.0
2020-07-29 00:00:00-04:00,108.94582445471596,109.66284978343154,107.84591979650303,108.77178955078125,3973949,0.0,0.0
2020-07-30 00:00:00-04:00,107.42126977794882,107.70668241509144,105.36765432904163,105.89672088623047,3723148,0.0,0.0
2020-07-31 00:00:00-04:00,105.59043486771472,105.63916820118672,103.58555874105052,104.74810791015625,3906614,0.0,0.0
2020-08-03 00:00:00-04:00,105.17971602503762,105.40944618251389,103.94059223447833,104.70634460449219,2708820,0.0,0.0
2020-08-04 00:00:00-04:00,104.35130502867516,105.28413034203662,104.18423202783735,105.26324462890625,2314858,0.0,0.0
2020-08-05 00:00:00-04:00,105.92457260141025,108.1800579321836,105.88280117849305,108.14524841308594,3162702,0.0,0.0
2020-08-06 00:00:00-04:00,108.54901447552656,108.93885568478069,107.67884001069369,108.59774780273438,3451417,0.0,0.0
2020-08-07 00:00:00-04:00,108.59079342489373,110.28240914459161,107.95034903973513,110.21976470947266,2612423,0.0,0.0
2020-08-10 00:00:00-04:00,110.37292746548148,112.49614340439189,110.37292746548148,112.384765625,2718269,0.0,0.0
2020-08-11 00:00:00-04:00,114.2573800554395,116.00469125038228,113.49859589585927,113.73527526855469,4502342,0.0,0.0
2020-08-12 00:00:00-04:00,114.86299735971642,115.52432737420735,113.71435950951312,114.34785461425781,2486723,0.0,0.0
2020-08-13 00:00:00-04:00,115.22498299861218,116.59637625757597,114.68895457960062,115.46166229248047,3449264,0.0,0.0
2020-08-14 00:00:00-04:00,114.59152129596474,115.76800702159257,114.52887685485864,115.62876892089844,1922331,0.0,0.0
2020-08-17 00:00:00-04:00,114.98134736394209,115.81671233660386,113.92321416383568,114.66112518310547,2473448,0.0,0.0
2020-08-18 00:00:00-04:00,114.46620600538105,115.16930751288439,113.99979653651415,114.431396484375,1816844,0.0,0.0
2020-08-19 00:00:00-04:00,114.82123470799765,115.3433393968182,114.01371736280211,114.14598083496094,2407309,0.0,0.0
2020-08-20 00:00:00-04:00,113.48464624966608,113.93016997653035,113.03910981859792,113.44983673095703,2380399,0.0,0.0
2020-08-21 00:00:00-04:00,113.04942592172443,114.2857841121772,112.91595856737511,113.59735870361328,2398698,1.229097,0.0
2020-08-24 00:00:00-04:00,113.48497591140868,115.17091320110826,113.20397781656474,114.8758773803711,3114862,0.0,0.0
2020-08-25 00:00:00-04:00,115.81015737226363,116.08413018387772,114.09611905592712,114.57379913330078,2318446,0.0,0.0
2020-08-26 00:00:00-04:00,114.41222854938559,115.74694057987406,113.58331049708323,115.13578033447266,2994066,0.0,0.0
2020-08-27 00:00:00-04:00,115.5572632646997,116.1613853771262,114.62999146022807,115.26221466064453,2781776,0.0,0.0
2020-08-28 00:00:00-04:00,115.65562004422578,116.73040988755507,115.14983885086632,116.37214660644531,3643375,0.0,0.0
2020-08-31 00:00:00-04:00,116.02090158588268,116.43536702559544,113.86429675661458,114.51760864257812,3445796,0.0,0.0
2020-09-01 00:00:00-04:00,113.92050210103093,116.29487762490221,113.54818828616966,115.76802062988281,3469716,0.0,0.0
2020-09-02 00:00:00-04:00,116.02091471388665,119.42090342716833,116.00686416723262,119.07669067382812,4716665,0.0,0.0
2020-09-03 00:00:00-04:00,119.42090713914887,119.71594298837059,115.90150148975545,116.82877349853516,4163635,0.0,0.0
2020-09-04 00:00:00-04:00,118.14240281038937,118.79570200235827,115.13580352477538,116.4494400024414,3907332,0.0,0.0
