Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-13 00:00:00-05:00,78.36100972595398,78.57180850127182,77.66446545941712,78.01274108886719,5571500,0.0,0.0
2020-01-14 00:00:00-05:00,77.43287362929203,79.15401580318688,77.32243065949943,78.91471099853516,8751400,0.36,0.0
2020-01-15 00:00:00-05:00,79.25527203174885,80.8567585379647,79.25527203174885,80.4241714477539,5389700,0.0,0.0
2020-01-16 00:00:00-05:00,80.93961698510103,81.28015897100178,80.46100718893177,81.25254821777344,5023300,0.0,0.0
2020-01-17 00:00:00-05:00,81.40899411181454,82.0992908635441,81.28013927992329,81.91521453857422,5879700,0.0,0.0
2020-01-21 00:00:00-05:00,81.78636560902122,82.87243285767056,81.55626667517231,82.58711242675781,7458100,0.0,0.0
2020-01-22 00:00:00-05:00,83.55352492247198,85.09058413712,82.86322811112034,84.54755401611328,9841200,0.0,0.0
2020-01-23 00:00:00-05:00,84.5015293717045,84.53834604339838,82.98288204118994,83.50750732421875,7418400,0.0,0.0
2020-01-24 00:00:00-05:00,83.61795642613542,84.24382584653111,83.0289036801233,83.20378112792969,4218700,0.0,0.0
2020-01-27 00:00:00-05:00,82.01648110208191,82.83563291020664,81.81399287588235,82.45826721191406,4482200,0.0,0.0
2020-01-28 00:00:00-05:00,82.5595063912241,82.8632387123723,82.27418591975572,82.41224670410156,4983700,0.0,0.0
2020-01-29 00:00:00-05:00,82.47666979952226,83.0473177345334,81.9796552152344,82.04408264160156,3914300,0.0,0.0
2020-01-30 00:00:00-05:00,81.26176061171218,82.10852321441705,80.9672341837251,82.06250762939453,5248100,0.0,0.0
2020-01-31 00:00:00-05:00,82.03487860006604,82.1269238016141,79.98239981150287,80.20329284667969,5914100,0.0,0.0
2020-02-03 00:00:00-05:00,80.79234001224553,81.36298792073235,79.84433348745189,80.12965393066406,4675900,0.0,0.0
2020-02-04 00:00:00-05:00,81.13287149034686,82.14530522030255,81.13287149034686,81.20650482177734,3904600,0.0,0.0
2020-02-05 00:00:00-05:00,81.79558045203854,82.47667140432418,81.50105406547748,82.43064880371094,3565700,0.0,0.0
2020-02-06 00:00:00-05:00,82.8356097870455,82.90924312548434,82.14531303882012,82.3478012084961,4270700,0.0,0.0
2020-02-07 00:00:00-05:00,82.12692972796343,82.38463945794342,80.70031326577822,80.87519073486328,4472300,0.0,0.0
2020-02-10 00:00:00-05:00,80.26772279926408,81.27095794677734,80.26772279926408,81.27095794677734,4219400,0.0,0.0
2020-02-11 00:00:00-05:00,81.58389234436095,82.29260112258423,81.48264823318618,82.07170104980469,2661900,0.0,0.0
2020-02-12 00:00:00-05:00,82.43066380792555,82.45827456449409,81.52867965705369,81.72196197509766,3389400,0.0,0.0
2020-02-13 00:00:00-05:00,81.45503311620072,81.95204772023527,80.71871362383921,81.6207046508789,4448800,0.0,0.0
2020-02-14 00:00:00-05:00,81.79557630331671,82.56870539555229,81.28014988643038,82.52268981933594,3919800,0.0,0.0
2020-02-18 00:00:00-05:00,82.30177829336385,82.3662057087295,81.28013854823601,81.80476379394531,4492300,0.0,0.0
2020-02-19 00:00:00-05:00,81.75877330497238,82.77120743789662,81.62991843471278,82.24658203125,3464900,0.0,0.0
2020-02-20 00:00:00-05:00,82.0072656500141,82.4306468819461,81.03164833391267,81.418212890625,3657500,0.0,0.0
2020-02-21 00:00:00-05:00,81.03163112173925,81.22491335903975,80.22168550513793,80.48859405517578,5570900,0.0,0.0
2020-02-24 00:00:00-05:00,78.6478289303403,78.85031715723638,77.37768508262435,77.89310455322266,5667200,0.0,0.0
2020-02-25 00:00:00-05:00,78.16919795499378,78.57417426276932,74.34955484155574,74.67169189453125,7021800,0.0,0.0
2020-02-26 00:00:00-05:00,75.59210931395401,76.28240620767643,74.6533086281993,74.88340759277344,7380100,0.0,0.0
2020-02-27 00:00:00-05:00,73.99983238042795,75.50007518197395,72.858543421105,72.88615417480469,8657200,0.0,0.0
2020-02-28 00:00:00-05:00,70.98091818207743,71.93813054288228,68.12768592376639,70.89807891845703,16671900,0.0,0.0
2020-03-02 00:00:00-05:00,71.68042304661785,75.1779299281616,71.10057621513602,75.1135025024414,11483600,0.0,0.0
2020-03-03 00:00:00-05:00,75.08588635416365,76.85304449436795,71.10977702767286,71.78166198730469,9510600,0.0,0.0
2020-03-04 00:00:00-05:00,74.23913092804997,75.77619027698447,73.13465172015626,75.55529022216797,8660000,0.0,0.0
2020-03-05 00:00:00-05:00,73.89858053490777,74.98464787316811,72.83091802316653,74.11026763916016,9288700,0.0,0.0
2020-03-06 00:00:00-05:00,72.34310457314457,75.74857306267917,71.87370077428832,75.23314666748047,10647600,0.0,0.0
2020-03-09 00:00:00-04:00,70.5115116722817,73.02418787739896,69.1217122674296,70.88887023925781,10285000,0.0,0.0
2020-03-10 00:00:00-04:00,72.92297968846412,74.55207755268485,69.88567001638086,74.4416275024414,9417400,0.0,0.0
